phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_pairs	accuracy_strict	mean_delta_good_minus_bad	bad_parse	bad_skip	bad_parse_rate	accuracy_when_bad_parse	accuracy_when_bad_skip
3_4_clausal_P_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				100	1.000000	1.368525	0	100	0.000000		1.000000
3_4_clausal_P_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				100	1.000000	0.945888	100	0	1.000000	1.000000	
3_4_clausal_P_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	1.045315	100	0	1.000000	1.000000	
3_4_clausal_P_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	0.977170	100	0	1.000000	1.000000	
3_4_clausal_P_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				100	1.000000	1.133302	0	100	0.000000		1.000000
3_4_clausal_P_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				100	1.000000	0.577163	4	96	0.040000	1.000000	1.000000
3_4_clausal_P_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	0.564142	2	98	0.020000	1.000000	1.000000
3_4_clausal_P_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	0.731952	2	98	0.020000	1.000000	1.000000
3_4_clausal_P_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	1.000000	0.557864	1	99	0.010000	1.000000	1.000000
3_4_clausal_P_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	1.000000	0.634129	100	0	1.000000	1.000000	
3_4_clausal_P_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	0.990000	0.507175	2	98	0.020000	1.000000	0.989796
3_4_clausal_P_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	0.990000	0.562281	2	98	0.020000	1.000000	0.989796
3_4_clausal_P_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	0.940000	0.306080	1	99	0.010000	1.000000	0.939394
3_4_clausal_P_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	1.000000	1.182149	0	100	0.000000		1.000000
3_4_clausal_P_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	1.138753	0	100	0.000000		1.000000
3_4_clausal_P_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	1.004809	0	100	0.000000		1.000000
3_4_clausal_P_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	1.000000	1.364521	0	100	0.000000		1.000000
3_4_clausal_P_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	1.000000	1.202848	0	100	0.000000		1.000000
3_4_clausal_P_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	1.167553	0	100	0.000000		1.000000
3_4_clausal_P_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	1.028982	0	100	0.000000		1.000000
3_4_clausal_P_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	1.000000	0.952845	0	100	0.000000		1.000000
3_4_clausal_P_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	1.000000	0.528795	4	96	0.040000	1.000000	1.000000
3_4_clausal_P_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	0.562081	2	98	0.020000	1.000000	1.000000
3_4_clausal_P_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	0.511169	2	98	0.020000	1.000000	1.000000
3_4_clausal_P_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	1.000000	0.552721	1	99	0.010000	1.000000	1.000000
3_4_clausal_P_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	1.000000	0.556998	3	97	0.030000	1.000000	1.000000
3_4_clausal_P_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	0.930000	0.352507	2	98	0.020000	1.000000	0.928571
3_4_clausal_P_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	0.690000	0.136557	2	98	0.020000	1.000000	0.683673
3_4_clausal_P_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	0.900000	0.269309	1	99	0.010000	1.000000	0.898990
3_5_clausal_comp_V_order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				100	1.000000	2.276799	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				100	1.000000	2.020703	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	2.322341	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				100	1.000000	2.227262	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				100	1.000000	3.423328	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				100	1.000000	3.743528	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.122136	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				100	1.000000	3.618262	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				100	1.000000	1.828131	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				100	1.000000	1.837248	1	99	0.010000	1.000000	1.000000
3_5_clausal_comp_V_order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	1.543466	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				100	1.000000	1.742554	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				100	1.000000	3.013383	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				100	1.000000	3.145305	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	2.873940	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				100	1.000000	3.093634	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	1.000000	2.140889	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	1.000000	2.302991	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	2.338924	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	1.000000	2.291538	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	1.000000	3.322939	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	1.000000	3.661515	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	3.715469	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	1.000000	3.709430	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	1.000000	1.910166	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	1.000000	1.880380	1	99	0.010000	1.000000	1.000000
3_5_clausal_comp_V_order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	1.722539	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	1.000000	1.739901	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	1.000000	3.043483	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	1.000000	2.963651	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	2.717960	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	1.000000	2.992629	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	1.000000	2.886142	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	2.884300	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	2.886669	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	1.000000	3.082939	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	1.000000	2.876832	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	3.113304	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.038086	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	1.000000	3.050860	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	1.000000	2.088641	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	2.446555	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	2.181773	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	1.000000	2.337748	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	1.000000	2.628159	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	2.807270	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	2.825931	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				100	1.000000	2.791812	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				100	1.000000	2.831300	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	2.963069	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	2.954189	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				100	1.000000	2.934008	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				100	1.000000	2.949152	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	2.840279	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	3.232038	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				100	1.000000	3.129067	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				100	1.000000	2.440879	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	2.166021	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	2.142581	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				100	1.000000	2.467862	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				100	1.000000	2.577476	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	2.674980	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	2.577881	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				100	1.000000	2.674162	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				100	1.000000	4.585499	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	4.710841	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	4.910051	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				100	1.000000	4.716225	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				100	1.000000	5.107841	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	5.116359	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	5.397853	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				100	1.000000	5.331085	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				100	1.000000	4.778157	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	4.629115	1	99	0.010000	1.000000	1.000000
3_5_clausal_comp_V_order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	4.772194	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	1.000000	4.505598	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	1.000000	5.190855	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	4.984812	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	4.966248	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	1.000000	4.932182	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	1.000000	4.709080	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	4.787950	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	0.990000	4.817375	0	100	0.000000		0.990000
3_5_clausal_comp_V_order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	1.000000	4.946038	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	1.000000	5.148806	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	5.380484	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	5.015487	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	1.000000	5.319297	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	1.000000	4.485043	2	98	0.020000	1.000000	1.000000
3_5_clausal_comp_V_order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	4.425000	1	99	0.010000	1.000000	1.000000
3_5_clausal_comp_V_order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	4.416121	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	1.000000	4.519234	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	1.000000	5.002671	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	4.797926	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	5.206504	0	100	0.000000		1.000000
3_5_clausal_comp_V_order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	1.000000	5.069715	0	100	0.000000		1.000000
3_6_clausal_CV_valency	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				100	0.780000	0.545499	75	25	0.750000	0.733333	0.920000
3_6_clausal_CV_valency	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				100	0.780000	0.559986	75	25	0.750000	0.733333	0.920000
3_6_clausal_CV_valency	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				100	0.770000	0.570123	75	25	0.750000	0.733333	0.880000
3_6_clausal_CV_valency	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				100	0.800000	0.601001	75	25	0.750000	0.760000	0.920000
3_6_clausal_CV_valency	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				100	0.760000	0.550955	75	25	0.750000	0.720000	0.880000
3_6_clausal_CV_valency	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				100	0.740000	0.545441	75	25	0.750000	0.706667	0.840000
3_6_clausal_CV_valency	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				100	0.750000	0.562868	75	25	0.750000	0.693333	0.920000
3_6_clausal_CV_valency	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				100	0.720000	0.528316	75	25	0.750000	0.680000	0.840000
3_6_clausal_CV_valency	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				100	0.760000	0.473277	75	25	0.750000	0.706667	0.920000
3_6_clausal_CV_valency	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				100	0.790000	0.459942	75	25	0.750000	0.733333	0.960000
3_6_clausal_CV_valency	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				100	0.780000	0.466031	75	25	0.750000	0.733333	0.920000
3_6_clausal_CV_valency	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				100	0.790000	0.485562	75	25	0.750000	0.733333	0.960000
3_6_clausal_CV_valency	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				100	0.740000	0.436595	92	8	0.920000	0.717391	1.000000
3_6_clausal_CV_valency	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				100	0.730000	0.396701	82	18	0.820000	0.670732	1.000000
3_6_clausal_CV_valency	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				100	0.780000	0.421490	75	25	0.750000	0.733333	0.920000
3_6_clausal_CV_valency	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				100	0.760000	0.448638	75	25	0.750000	0.693333	0.960000
3_6_clausal_CV_valency	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	0.740000	0.568106	75	25	0.750000	0.693333	0.880000
3_6_clausal_CV_valency	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	0.760000	0.581309	75	25	0.750000	0.706667	0.920000
3_6_clausal_CV_valency	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	0.750000	0.546943	75	25	0.750000	0.693333	0.920000
3_6_clausal_CV_valency	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	0.760000	0.567390	75	25	0.750000	0.720000	0.880000
3_6_clausal_CV_valency	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	0.760000	0.511350	75	25	0.750000	0.706667	0.920000
3_6_clausal_CV_valency	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	0.780000	0.566461	75	25	0.750000	0.720000	0.960000
3_6_clausal_CV_valency	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	0.750000	0.550322	75	25	0.750000	0.680000	0.960000
3_6_clausal_CV_valency	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	0.770000	0.524828	75	25	0.750000	0.720000	0.920000
3_6_clausal_CV_valency	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	0.810000	0.483990	75	25	0.750000	0.746667	1.000000
3_6_clausal_CV_valency	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	0.760000	0.431808	75	25	0.750000	0.706667	0.920000
3_6_clausal_CV_valency	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	0.770000	0.455020	75	25	0.750000	0.720000	0.920000
3_6_clausal_CV_valency	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	0.770000	0.472436	75	25	0.750000	0.706667	0.960000
3_6_clausal_CV_valency	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	0.770000	0.444617	92	8	0.920000	0.750000	1.000000
3_6_clausal_CV_valency	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	0.760000	0.428311	82	18	0.820000	0.719512	0.944444
3_6_clausal_CV_valency	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	0.720000	0.442026	75	25	0.750000	0.640000	0.960000
3_6_clausal_CV_valency	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	0.760000	0.431560	75	25	0.750000	0.680000	1.000000
3_6_clausal_CV_valency	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	0.730000	0.510874	75	25	0.750000	0.680000	0.880000
3_6_clausal_CV_valency	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	0.800000	0.509367	75	25	0.750000	0.773333	0.880000
3_6_clausal_CV_valency	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	0.770000	0.554149	75	25	0.750000	0.760000	0.800000
3_6_clausal_CV_valency	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	0.750000	0.538668	75	25	0.750000	0.706667	0.880000
3_6_clausal_CV_valency	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	0.750000	0.547453	75	25	0.750000	0.680000	0.960000
3_6_clausal_CV_valency	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	0.760000	0.528701	75	25	0.750000	0.720000	0.880000
3_6_clausal_CV_valency	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	0.800000	0.552711	75	25	0.750000	0.733333	1.000000
3_6_clausal_CV_valency	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	0.810000	0.569864	75	25	0.750000	0.746667	1.000000
3_6_clausal_CV_valency	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	0.780000	0.453489	75	25	0.750000	0.733333	0.920000
3_6_clausal_CV_valency	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	0.770000	0.434072	75	25	0.750000	0.706667	0.960000
3_6_clausal_CV_valency	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	0.760000	0.434092	75	25	0.750000	0.680000	1.000000
3_6_clausal_CV_valency	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	0.770000	0.448858	75	25	0.750000	0.720000	0.920000
3_6_clausal_CV_valency	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	0.770000	0.442634	92	8	0.920000	0.750000	1.000000
